id,Poster_Link,Series_Title,tag
500,"https://m.media-amazon.com/images/M/MV5BMTU3MDc2MjUwMV5BMl5BanBnXkFtZTcwNzQyMDAzMQ@@._V1_UY98_CR0,0,67,98_AL_.jpg",C.R.A.Z.Y.,comedy dramaa young frenchcanadian growing struggle reconcile emerging homosexuality father conservative value catholic beliefsjeanmarc valléemichel côtémarcandré grondindanielle proulxémile vallée
501,"https://m.media-amazon.com/images/M/MV5BOGY1M2MwOTEtZDIyNi00YjNlLWExYmEtNzBjOGI3N2QzNTg5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Les choristes,drama musicthe new teacher severely administered boy boarding school work positively affect student life musicchristophe barratiergérard jugnotfrançois berléandjeanbaptiste maunierkad merad
502,"https://m.media-amazon.com/images/M/MV5BMTczNTI2ODUwOF5BMl5BanBnXkFtZTcwMTU0NTIzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Iron Man,action adventure scifiafter held captive afghan cave billionaire engineer tony stark creates unique weaponized suit armor fight eviljon favreaurobert downey jrgwyneth paltrowterrence howardjeff bridge
503,"https://m.media-amazon.com/images/M/MV5BMTg5Mjk2NDMtZTk0Ny00YTQ0LWIzYWEtMWI5MGQ0Mjg1OTNkXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Shaun of the Dead,comedy horrora man uneventful life disrupted zombie apocalypseedgar wrightsimon peggnick frostkate ashfieldlucy davis
504,"https://m.media-amazon.com/images/M/MV5BODBiNzYxNzYtMjkyMi00MjUyLWJkM2YtZjNkMDhhYmEwMTRiL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY98_CR1,0,67,98_AL_.jpg",Gegen die Wand,drama romancewith intention break free strict familial restriction suicidal young woman set marriage convenience fortyyearold addict act lead outburst envious lovefatih akinbirol ünelsibel kekilligüven kiraçzarah jane mckenzie
505,"https://m.media-amazon.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1_UX67_CR0,0,67,98_AL_.jpg",Mystic River,crime drama mysterythe life three men childhood friend shattered one family tragedyclint eastwoodsean penntim robbinskevin baconemmy rossum
506,"https://m.media-amazon.com/images/M/MV5BMTY4NTIwODg0N15BMl5BanBnXkFtZTcwOTc0MjEzMw@@._V1_UX67_CR0,0,67,98_AL_.jpg",Harry Potter and the Prisoner of Azkaban,adventure family fantasyharry potter ron hermione return hogwarts school witchcraft wizardry third year study delve mystery surrounding escaped prisoner pose dangerous threat young wizardalfonso cuaróndaniel radcliffeemma watsonrupert grintrichard griffith
507,"https://m.media-amazon.com/images/M/MV5BMWQ2MjQ0OTctMWE1OC00NjZjLTk3ZDAtNTk3NTZiYWMxYTlmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Ying xiong,action adventure historya defense officer nameless summoned king qin regarding success terminating three warriorsyimou zhangjet litony chiuwai leungmaggie cheungziyi zhang
508,"https://m.media-amazon.com/images/M/MV5BYmVmMGQ3NzEtM2FiNi00YThhLWFkZjYtM2Y0MjZjNGE4NzM0XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_UY98_CR1,0,67,98_AL_.jpg",Hable con ella,drama mystery romancetwo men share odd friendship care two woman deep comaspedro almodóvarrosario floresjavier cámaradarío grandinettileonor watling
509,"https://m.media-amazon.com/images/M/MV5BMGFkNjNmZWMtNDdiOS00ZWM3LWE1ZTMtZDU3MGQyMzIyNzZhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",No Man's Land,comedy drama warbosnia herzegovina time heaviest fighting two warring side two soldier opposing side conflict nino ciki become trapped man land whilst third soldier becomes living booby trapdanis tanovicbranko djuricrene bitorajacfilip sovagovicgeorges siatidis
510,"https://m.media-amazon.com/images/M/MV5BMjYzYWM4YTItZjJiMC00OTM5LTg3NDgtOGQ2Njk2ZWNhN2QwXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY98_CR0,0,67,98_AL_.jpg",Cowboy Bebop: Tengoku no tobira,animation action crimea terrorist explosion release deadly virus mass bountyhunting bebop crew catch coldblooded culpritshinichirô watanabetensai okamurahiroyuki okiurayoshiyuki takeibeau billingslea
511,"https://m.media-amazon.com/images/M/MV5BM2JkNGU0ZGMtZjVjNS00NjgyLWEyOWYtZmRmZGQyN2IxZjA2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX67_CR0,0,67,98_AL_.jpg",The Bourne Identity,action mystery thrillera man picked fishing boat bulletriddled suffering amnesia racing elude assassin attempting regain memorydoug limanfranka potentematt damonchris cooperclive owen
512,"https://m.media-amazon.com/images/M/MV5BMTYxMDdlYjItMDVkYy00MjYzLThhMTYtYjIzZjZiODk1ZWRmXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Nueve reinas,crime drama thrillertwo con artist try swindle stamp collector selling sheet counterfeit rare stamp nine queensfabián bielinskyricardo daríngastón paulsgraciela tenenbaummaría mercedes villagra
513,"https://m.media-amazon.com/images/M/MV5BMTQ5NTI2NTI4NF5BMl5BanBnXkFtZTcwNjk2NDA2OQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",Children of Men,adventure drama scifiin chaotic world woman become somehow infertile former activist agrees help transport miraculously pregnant woman sanctuary seaalfonso cuarónjulianne mooreclive owenchiwetel ejioformichael caine
514,"https://m.media-amazon.com/images/M/MV5BMzY1ZjMwMGEtYTY1ZS00ZDllLTk0ZmUtYzA3ZTA4NmYwNGNkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Almost Famous,adventure comedy dramaa highschool boy given chance write story rolling stone magazine upandcoming rock band accompanies concert tourcameron crowebilly cruduppatrick fugitkate hudsonfrances mcdormand
515,"https://m.media-amazon.com/images/M/MV5BYjBhZmViNTItMGExMy00MGNmLTkwZDItMDVlMTQ4ODVkYTMwXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_UY98_CR1,0,67,98_AL_.jpg",Mulholland Dr.,drama mystery thrillerafter car wreck winding mulholland drive render woman amnesiac perky hollywoodhopeful search clue answer across los angeles twisting venture beyond dream realitydavid lynchnaomi wattslaura harringjustin therouxjeanne bates
516,"https://m.media-amazon.com/images/M/MV5BMWM5ZDcxMTYtNTEyNS00MDRkLWI3YTItNThmMGExMWY4NDIwXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX67_CR0,0,67,98_AL_.jpg",Toy Story 2,animation adventure comedywhen woody stolen toy collector buzz friend set rescue mission save woody becomes museum toy property roundup gang jessie prospector bullseyejohn lasseterash brannonlee unkrichtom hankstim allen
517,"https://m.media-amazon.com/images/M/MV5BY2E2YWYxY2QtZmJmZi00MjJlLWFiYWItZTk5Y2IyMWQ1ZThhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Boogie Nights,dramaback sex safe pleasure business business booming idealistic porn producer aspires elevate craft art discovers hot young talentpaul thomas andersonmark wahlbergjulianne mooreburt reynoldsluis guzmán
518,"https://m.media-amazon.com/images/M/MV5BZDg0MWNmNjktMGEwZC00ZDlmLWI1MTUtMDBmNjQzMWM2NjBjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Mimi wo sumaseba,animation drama familya love story girl love reading book boy previously checked library book choosesyoshifumi kondôyoko honnaissey takahashitakashi tachibanashigeru muroi
519,"https://m.media-amazon.com/images/M/MV5BYTY4MTdjZDMtOTBiMC00MDEwLThhMjUtMjlhMjdlYTBmMzk3XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY98_CR1,0,67,98_AL_.jpg",Once Were Warriors,crime dramaa family descended maori warrior bedeviled violent father societal problem treated outcastslee tamahorirena owentemuera morrisonmamaengaroa kerrbelljulian arahanga
520,"https://m.media-amazon.com/images/M/MV5BMDViNjFjOWMtZGZhMi00NmIyLThmYzktODA4MzJhZDZhMDc5XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY98_CR1,0,67,98_AL_.jpg",True Romance,crime drama romancein detroit lonely pop culture geek marries call girl steal cocaine pimp try sell hollywood meanwhile owner cocaine mob track attempt reclaim ittony scottchristian slaterpatricia arquettedennis hopperval kilmer
521,"https://m.media-amazon.com/images/M/MV5BMjg5OGU4OGYtNTZmNy00MjQ1LWIzYzgtMTllMGY2NzlkNzYwXkEyXkFqcGdeQXVyMTI3ODAyMzE2._V1_UY98_CR2,0,67,98_AL_.jpg",Trois couleurs: Bleu,drama music mysterya woman struggle find way live life death husband childkrzysztof kieslowskijuliette binochezbigniew zamachowskijulie delpybenoît régent
522,"https://m.media-amazon.com/images/M/MV5BOTMyZGI4N2YtMzdkNi00MDZmLTg4NmItMzg0ODY5NjdhZjYwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UY98_CR1,0,67,98_AL_.jpg",Jûbê ninpûchô,animation action adventurea vagabond swordsman aided beautiful ninja girl crafty spy confronting demonic clan killer ghost past leader bent overthrowing tokugawa shogunateyoshiaki kawajirikôichi yamaderaemi shinoharatakeshi aonoosamu saka
523,"https://m.media-amazon.com/images/M/MV5BN2I2N2Q1YmMtMzZkMC00Y2JjLWJmOWUtNjc2OTM2ZTk1MjUyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Carlito's Way,crime drama thrillera puerto rican former convict released prison pledge stay away drug violence despite pressure around lead better life outside nycbrian de palmaal pacinosean pennpenelope ann millerjohn leguizamo
524,"https://m.media-amazon.com/images/M/MV5BNDUxN2I5NDUtZjdlMC00NjlmLTg0OTQtNjk0NjAxZjFmZTUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Edward Scissorhands,drama fantasy romancean artificial man incompletely constructed scissors hand lead solitary life one day suburban lady meet introduces worldtim burtonjohnny deppwinona ryderdianne wiestanthony michael hall
525,"https://m.media-amazon.com/images/M/MV5BYjdkNzA4MzYtZThhOS00ZDgzLTlmMDItNmY1ZjI5YjkzZTE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",My Left Foot: The Story of Christy Brown,biography dramachristy brown born cerebral palsy learns paint write controllable limb left footjim sheridandaniel daylewisbrenda frickeralison whelankirsten sheridan
526,"https://m.media-amazon.com/images/M/MV5BYWY3N2EyOWYtNDVhZi00MWRkLTg2OTUtODNkNDQ5ZTIwMGJkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Crimes and Misdemeanors,comedy dramaan ophthalmologist mistress threatens reveal affair wife married documentary filmmaker infatuated another womanwoody allenmartin landauwoody allenbill bernsteinclaire bloom
527,"https://m.media-amazon.com/images/M/MV5BYTVjYWJmMWQtYWU4Ni00MWY3LWI2YmMtNTI5MDE0MWVmMmEzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",The Untouchables,crime drama thrillerduring era prohibition united state federal agent eliot ness set stop ruthless chicago gangster al capone rampant corruption assembles small handpicked team help himbrian de palmakevin costnersean conneryrobert de nirocharles martin smith
528,"https://m.media-amazon.com/images/M/MV5BMWZiNWUwYjMtM2Y1Yi00MTZmLWEwYzctNjVmYWM0OTFlZDFhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX67_CR0,0,67,98_AL_.jpg",Hannah and Her Sisters,comedy dramabetween two thanksgiving two year apart hannahs husband fall love sister lee hypochondriac exhusband rekindles relationship sister hollywoody allenmia farrowdianne wiestmichael cainebarbara hershey
529,"https://m.media-amazon.com/images/M/MV5BMzIwM2IwYTItYmM4Zi00OWMzLTkwNjAtYWRmYWNmY2RhMDk0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Brazil,drama scifia bureaucrat dystopic society becomes enemy state pursues woman dreamsterry gilliamjonathan prycekim greistrobert de nirokatherine helmond
530,"https://m.media-amazon.com/images/M/MV5BMTQ2MTIzMzg5Nl5BMl5BanBnXkFtZTgwOTc5NDI1MDE@._V1_UX67_CR0,0,67,98_AL_.jpg",This Is Spinal Tap,comedy musicspinal tap one england loudest band chronicled film director marty dibergi prof fateful tourrob reinerrob reinermichael mckeanchristopher guestkimberly stringer
531,"https://m.media-amazon.com/images/M/MV5BOWMyNjE0MzEtMzVjNy00NjIxLTg0ZjMtMWJhNGI1YmVjYTczL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX67_CR0,0,67,98_AL_.jpg",A Christmas Story,comedy familyin young boy named ralphie attempt convince parent teacher santa red ryder bb gun really perfect christmas giftbob clarkpeter billingsleymelinda dillondarren mcgavinscott schwartz
532,"https://m.media-amazon.com/images/M/MV5BYTdlMDExOGUtN2I3MS00MjY5LWE1NTAtYzc3MzIxN2M3OWY1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",The Blues Brothers,action adventure comedyjake blue released prison put together old band save catholic home brother elwood raisedjohn landisjohn belushidan aykroydcab callowayjohn candy
533,"https://m.media-amazon.com/images/M/MV5BMzdmY2I3MmEtOGFiZi00MTg1LWIxY2QtNWUwM2NmNWNlY2U5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX67_CR0,0,67,98_AL_.jpg",Manhattan,comedy drama romancethe life divorced television writer dating teenage girl complicated fall love best friend mistresswoody allenwoody allendiane keatonmariel hemingwaymichael murphy
534,"https://m.media-amazon.com/images/M/MV5BZWE4N2JkNDUtZDU4MC00ZjNhLTlkMjYtOTNkMjZhMDAwMDMyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX67_CR0,0,67,98_AL_.jpg",All That Jazz,drama music musicaldirectorchoreographer bob fosse tell life story detail sordid career joe gideon womanizing drugusing dancerbob fosseroy scheiderjessica langeann reinkingleland palmer
535,"https://m.media-amazon.com/images/M/MV5BMzc1YTIyNjctYzhlNy00ZmYzLWI2ZWQtMzk4MmQwYzA0NGQ1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Dawn of the Dead,action adventure horrorfollowing evergrowing epidemic zombie risen dead two philadelphia swat team member traffic reporter television executive girlfriend seek refuge secluded shopping mallgeorge romerodavid emgeken foreescott h reinigergaylen ross
536,"https://m.media-amazon.com/images/M/MV5BOWI2YWQxM2MtY2U4Yi00YjgzLTgwNzktN2ExNTgzNTIzMmUzXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",All the President's Men,biography drama historythe washington post reporter bob woodward carl bernstein uncover detail watergate scandal lead president richard nixon resignationalan j pakuladustin hoffmanrobert redfordjack wardenmartin balsam
537,"https://m.media-amazon.com/images/M/MV5BN2IzM2I5NTQtMTIyMy00YWM2LWI1OGMtNjI0MWIyNDZkZGFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",La montaña sagrada,adventure drama fantasyin corrupt greedfueled world powerful alchemist lead messianic character seven materialistic figure holy mountain hope achieve enlightenmentalejandro jodorowskyalejandro jodorowskyhoracio salinaszamira saundersjuan ferrara
538,"https://m.media-amazon.com/images/M/MV5BZDI2OTg2NDQtMzc0MC00MjRiLWI1NzAtMjY2ZDMwMmUyNzBiXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Amarcord,comedy drama familya series comedic nostalgic vignette set italian coastal townfederico fellinimagali noëlbruno zaninpupella maggioarmando brancia
539,"https://m.media-amazon.com/images/M/MV5BYzQ5NjJiYWQtYjAzMC00NGU0LWFlMDYtNGFiYjFlMWI1NWM0XkEyXkFqcGdeQXVyODQ0OTczOQ@@._V1_UY98_CR4,0,67,98_AL_.jpg",Le charme discret de la bourgeoisie,comedya surreal virtually plotless series dream centered around six middleclass people consistently interrupted attempt meal togetherluis buñuelfernando reydelphine seyrigpaul frankeurbulle ogier
540,"https://m.media-amazon.com/images/M/MV5BMjRkY2VhYzMtZWQyNS00OTY2LWE5NTAtYjlhNmQyYzE5MmUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg","Aguirre, der Zorn Gottes",action adventure biographyin th century ruthless insane lope de aguirre lead spanish expedition search el doradowerner herzogklaus kinskiruy guerrahelena rojodel negro
541,"https://m.media-amazon.com/images/M/MV5BY2M5Mzg3NjctZTlkNy00MTU0LWFlYTQtY2E2Y2M4NjNiNzllXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX67_CR0,0,67,98_AL_.jpg",Harold and Maude,comedy drama romanceyoung rich obsessed death harold find changed forever meet lively septuagenarian maude funeralhal ashbyruth gordonbud cortvivian picklescyril cusack
542,"https://m.media-amazon.com/images/M/MV5BMmNhZmJhMmYtNjlkMC00MjhjLTk1NzMtMTNlMzYzNjZlMjNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Patton,biography drama warthe world war ii phase career controversial american general george pattonfranklin j schaffnergeorge c scottkarl maldenstephen youngmichael strong
543,"https://m.media-amazon.com/images/M/MV5BNGUyYTZmOWItMDJhMi00N2IxLWIyNDMtNjUxM2ZiYmU5YWU1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",The Wild Bunch,action adventure westernan aging group outlaw look one last big score traditional american west disappearing around themsam peckinpahwilliam holdenernest borgninerobert ryanedmond obrien
544,"https://m.media-amazon.com/images/M/MV5BMzRmN2E1ZDUtZDc2ZC00ZmI3LTkwOTctNzE2ZDIzMGJiMTYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX67_CR0,0,67,98_AL_.jpg",Night of the Living Dead,horror thrillera ragtag group pennsylvanian barricade old farmhouse remain safe horde flesheating ghoul ravaging east coast united statesgeorge romeroduane jonesjudith odeakarl hardmanmarilyn eastman
545,"https://m.media-amazon.com/images/M/MV5BMTkzNzYyMzA5N15BMl5BanBnXkFtZTgwODcwODQ3MDI@._V1_UX67_CR0,0,67,98_AL_.jpg",The Lion in Winter,biography drama history ad king henry ii three son want inherit throne not commit choice wife variously plot force himanthony harveypeter otoolekatharine hepburnanthony hopkinsjohn castle
546,"https://m.media-amazon.com/images/M/MV5BZjZhZTZkNWItZGE1My00MTRkLWI2ZDktMWZkZTIxZWYxOTgzXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",In the Heat of the Night,crime drama mysterya black police detective asked investigate murder racially hostile southern townnorman jewisonsidney poitierrod steigerwarren oateslee grant
547,"https://m.media-amazon.com/images/M/MV5BMTA0Y2UyMDUtZGZiOS00ZmVkLTg3NmItODQyNTY1ZjU1MWE4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Charade,comedy mystery romanceromance suspense ensue paris woman pursued several men want fortune murdered husband stolen truststanley donencary grantaudrey hepburnwalter matthaujames coburn
548,"https://m.media-amazon.com/images/M/MV5BOTY0ZTA1ZjUtN2MyNi00ZGRmLWExYmMtOTkyNzI1NGQ2Y2RlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",The Manchurian Candidate,drama thrillera former prisoner war brainwashed unwitting assassin international communist conspiracyjohn frankenheimerfrank sinatralaurence harveyjanet leighangela lansbury
549,"https://m.media-amazon.com/images/M/MV5BMjc4MTUxN2UtMmU1NC00MjQyLTk3YTYtZTQ0YzEzZDc0Njc0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX67_CR0,0,67,98_AL_.jpg",Spartacus,adventure biography dramathe slave spartacus lead violent revolt decadent roman republicstanley kubrickkirk douglaslaurence olivierjean simmonscharles laughton
550,"https://m.media-amazon.com/images/M/MV5BZDFlODBmZTYtMWU4MS00MzY4LWFmYzYtYzAzZmU1MGUzMDE5XkEyXkFqcGdeQXVyNTc1NDM0NDU@._V1_UY98_CR1,0,67,98_AL_.jpg",L'avventura,drama mysterya woman disappears mediterranean boating trip search lover best friend become attracted othermichelangelo antonionigabriele ferzettimonica vittilea massaridominique blanchar
551,"https://m.media-amazon.com/images/M/MV5BMzY2NTA1MzUwN15BMl5BanBnXkFtZTgwOTc4NTU4MjE@._V1_UX67_CR0,0,67,98_AL_.jpg",Hiroshima mon amour,drama romancea french actress filming antiwar film hiroshima affair married japanese architect share differing perspective waralain resnaisemmanuelle rivaeiji okadastella dassaspierre barbaud
552,"https://m.media-amazon.com/images/M/MV5BODcxYjUxZDgtYTQ5Zi00YmQ1LWJmZmItODZkOTYyNDhiNWM3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",The Ten Commandments,adventure dramamoses egyptian prince learns true heritage hebrew divine mission deliverer peoplececil b demillecharlton hestonyul brynneranne baxteredward g robinson
553,"https://m.media-amazon.com/images/M/MV5BYWQ3YWJiMDEtMDBhNS00YjY1LTkzNmEtY2U4Njg4MjQ3YWE3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",The Searchers,adventure drama westernan american civil war veteran embarks journey rescue niece comanchesjohn fordjohn waynejeffrey huntervera milesward bond
554,"https://m.media-amazon.com/images/M/MV5BMzE1MzdjNmUtOWU5MS00OTgwLWIzYjYtYTYwYTM0NDkyOTU1XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX67_CR0,0,67,98_AL_.jpg",East of Eden,dramatwo brother struggle maintain strict bibletoting father favorelia kazanjames deanraymond masseyjulie harrisburl ives
555,"https://m.media-amazon.com/images/M/MV5BOWIzZGUxZmItOThkMS00Y2QxLTg0MTYtMDdhMjRlNTNlYTI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",High Noon,drama thriller westerna town marshal despite disagreement newlywed bride townspeople around must face gang deadly killer alone high noon gang leader outlaw sent year ago arrives noon trainfred zinnemanngary coopergrace kellythomas mitchelllloyd bridge
556,"https://m.media-amazon.com/images/M/MV5BNzkwNjk4ODgtYjRmMi00ODdhLWIyNjUtNWQyMjg2N2E2NjlhXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX67_CR0,0,67,98_AL_.jpg",Strangers on a Train,crime filmnoir thrillera psychopath force tennis star comply theory two stranger get away murderalfred hitchcockfarley grangerrobert walkerruth romanleo g carroll
557,"https://m.media-amazon.com/images/M/MV5BMzg2YTFkNjgtM2ZkNS00MWVkLWIwMTEtZTgzMDM2MmUxNDE2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX67_CR0,0,67,98_AL_.jpg",Harvey,comedy drama fantasydue insistence invisible six foottall rabbit best friend whimsical middleaged man thought family insane may wiser anyone knowshenry kosterjames stewartwallace fordwilliam h lynnvictoria horne
558,"https://m.media-amazon.com/images/M/MV5BNjRkOGEwYTUtY2E5Yy00ODg4LTk2ZWItY2IyMzUxOGVhMTM1XkEyXkFqcGdeQXVyNDk0MDg4NDk@._V1_UX67_CR0,0,67,98_AL_.jpg",Miracle on 34th Street,comedy drama familywhen nice old man claim santa claus institutionalized insane young lawyer decides defend arguing court real thinggeorge seatonedmund gwennmaureen oharajohn paynegene lockhart
559,"https://m.media-amazon.com/images/M/MV5BYTc1NGViOTMtNjZhNS00OGY2LWI4MmItOWQwNTY4MDMzNWI3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",Notorious,drama filmnoir romancea woman asked spy group nazi friend south america far go ingratiate themalfred hitchcockcary grantingrid bergmanclaude rainslouis calhern
560,"https://m.media-amazon.com/images/M/MV5BMjdiM2IyZmQtODJiYy00NDNkLTllYmItMmFjMDNiYTQyOGVkXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",The Big Sleep,crime filmnoir mysteryprivate detective philip marlowe hired wealthy family complex case seen murder blackmail might lovehoward hawkshumphrey bogartlauren bacalljohn ridgelymartha vickers
561,"https://m.media-amazon.com/images/M/MV5BMTk4NDQ0NjgyNF5BMl5BanBnXkFtZTgwMTE3NTkxMTE@._V1_UX67_CR0,0,67,98_AL_.jpg",The Lost Weekend,drama filmnoirthe desperate life chronic alcoholic followed fourday drinking boutbilly wilderray millandjane wymanphillip terryhoward da silva
562,"https://m.media-amazon.com/images/M/MV5BYjQ4ZDA4NGMtMTkwYi00NThiLThhZDUtZTEzNTAxOWYyY2E4XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX67_CR0,0,67,98_AL_.jpg",The Philadelphia Story,comedy romancewhen rich woman exhusband tabloidtype reporter turn planned remarriage begin learn truth herselfgeorge cukorcary grantkatharine hepburnjames stewartruth hussey
563,"https://m.media-amazon.com/images/M/MV5BZDVmZTZkYjMtNmViZC00ODEzLTgwNDAtNmQ3OGQwOWY5YjFmXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_UX67_CR0,0,67,98_AL_.jpg",His Girl Friday,comedy drama romancea newspaper editor us every trick book keep ace reporter exwife remarryinghoward hawkscary grantrosalind russellralph bellamygene lockhart
564,"https://m.media-amazon.com/images/M/MV5BYjZjOTU3MTMtYTM5YS00YjZmLThmNmMtODcwOTM1NmRiMWM2XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX67_CR0,0,67,98_AL_.jpg",The Adventures of Robin Hood,action adventure romancewhen prince john norman lord begin oppressing saxon mass king richards absence saxon lord fight back outlaw leader rebel guerrilla armymichael curtizwilliam keighleyerrol flynnolivia de havillandbasil rathbone
565,"https://m.media-amazon.com/images/M/MV5BYTJmNmQxNGItNDNlMC00MDU3LWFhNzMtZDQ2NDY0ZTVkNjE3XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX67_CR0,0,67,98_AL_.jpg",A Night at the Opera,comedy music musicala sly business manager two wacky friend two opera singer help achieve success humiliating stuffy snobbish enemiessam woodedmund gouldinggroucho marxchico marxharpo marx
566,"https://m.media-amazon.com/images/M/MV5BZTY3YjYxZGQtMTM2YS00ZmYwLWFlM2QtOWFlMTU1NTAyZDQ2XkEyXkFqcGdeQXVyNTgyNTA4MjM@._V1_UX67_CR0,0,67,98_AL_.jpg",King Kong,adventure horror scifia film crew go tropical island exotic location shoot discovers colossal ape take shine female blonde star captured brought back new york city public exhibitionmerian c cooperernest b schoedsackfay wrayrobert armstrongbruce cabot
567,"https://m.media-amazon.com/images/M/MV5BMjMyYjgyOTQtZDVlZS00NTQ0LWJiNDItNGRlZmM3Yzc0N2Y0XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX67_CR0,0,67,98_AL_.jpg",Freaks,drama horrora circus beautiful trapeze artist agrees marry leader sideshow performer deformed friend discover marrying inheritancetod browningwallace fordleila hyamsolga baclanovaroscoe ate
568,"https://m.media-amazon.com/images/M/MV5BMTAxYjEyMTctZTg3Ni00MGZmLWIxMmMtOGM2NTFiY2U3MmExXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UX67_CR0,0,67,98_AL_.jpg",Nosferatu,fantasy horrorvampire count orlok express interest new residence real estate agent hutters wifefw murnaumax schreckalexander granachgustav von wangenheimgreta schröder
